game_id,timestamp,type,player,model_name,role,prompt,turn,move,from,to,outcome,captured,board_after,meta_json
20251110_192917,2025-11-10T19:30:24,move,0,mistral:7b,,,30,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:30:28,move,1,gemma3:1b,,,31,[G2 G1],,,,,,
20251110_192917,2025-11-10T19:30:28,move,0,mistral:7b,,,32,[E0 F0],,,,,,
20251110_192917,2025-11-10T19:30:29,move,1,gemma3:1b,,,33,[F9 G9],,,,,,
20251110_192917,2025-11-10T19:30:29,move,0,mistral:7b,,,34,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:30:33,move,1,gemma3:1b,,,35,[G5 F5],,,,,,
20251110_192917,2025-11-10T19:30:34,move,0,mistral:7b,,,36,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:30:38,move,1,gemma3:1b,,,37,[G6 G5],,,,,,
20251110_192917,2025-11-10T19:30:38,move,0,mistral:7b,,,38,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:30:42,move,1,gemma3:1b,,,39,[H6 G6],,,,,,
20251110_192917,2025-11-10T19:30:42,move,0,mistral:7b,,,40,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:30:46,move,1,gemma3:1b,,,41,[G6 G7],,,,,,
20251110_192917,2025-11-10T19:30:47,move,0,mistral:7b,,,42,[C2 C1],,,,,,
20251110_192917,2025-11-10T19:30:51,move,1,gemma3:1b,,,43,[G3 G2],,,,,,
20251110_192917,2025-11-10T19:30:51,move,0,mistral:7b,,,44,[D2 C2],,,,,,
20251110_192917,2025-11-10T19:30:55,move,1,gemma3:1b,,,45,[G8 E8],,,,,,
20251110_192917,2025-11-10T19:30:56,move,0,mistral:7b,,,46,[D4 E4],,,,,,
20251110_192917,2025-11-10T19:30:56,move,1,gemma3:1b,,,47,[E8 D8],,,,,,
20251110_192917,2025-11-10T19:30:56,move,0,mistral:7b,,,48,[C2 D2],,,,,,
20251110_192917,2025-11-10T19:31:00,move,1,gemma3:1b,,,49,[F5 F4],,,,,,
20251110_192917,2025-11-10T19:31:01,move,0,mistral:7b,,,50,[D2 C2],,,,,,
20251110_192917,2025-11-10T19:31:05,move,1,gemma3:1b,,,51,[G1 D1],,,,,,
20251110_192917,2025-11-10T19:31:05,move,0,mistral:7b,,,52,[C2 D2],,,,,,
20251110_192917,2025-11-10T19:31:09,move,1,gemma3:1b,,,53,[H7 H6],,,,,,
20251110_192917,2025-11-10T19:31:10,move,0,mistral:7b,,,54,[D2 C2],,,,,,
20251110_192917,2025-11-10T19:31:14,move,1,gemma3:1b,,,55,[H9 H8],,,,,,
20251110_192917,2025-11-10T19:31:14,move,0,mistral:7b,,,56,[C2 D2],,,,,,
20251110_192917,2025-11-10T19:31:18,move,1,gemma3:1b,,,57,[H6 H7],,,,,,
20251110_192917,2025-11-10T19:31:19,move,0,mistral:7b,,,58,[D2 C2],,,,,,
20251110_192917,2025-11-10T19:31:23,move,1,gemma3:1b,,,59,[G9 G8],,,,,,
20251110_192917,2025-11-10T19:31:23,move,0,mistral:7b,,,60,[C2 D2],,,,,,
20251110_192917,2025-11-10T19:31:27,move,1,gemma3:1b,,,61,[I9 H9],,,,,,
20251110_192917,2025-11-10T19:31:27,move,0,mistral:7b,,,62,[D2 C2],,,,,,
20251110_192917,2025-11-10T19:31:31,move,1,gemma3:1b,,,63,[G0 F0],,,,,,
20251110_192917,2025-11-10T19:31:32,move,0,mistral:7b,,,64,[C2 D2],,,,,,
20251110_192917,2025-11-10T19:31:34,move,1,gemma3:1b,,,65,[F0 G0],,,,,,
20251110_192917,2025-11-10T19:31:35,move,0,mistral:7b,,,66,[D3 D4],,,,,,
20251110_192917,2025-11-10T19:31:39,move,1,gemma3:1b,,,67,[G0 F0],,,,,,
20251110_192917,2025-11-10T19:31:39,move,0,mistral:7b,,,68,[C3 D3],,,,,,
20251110_192917,2025-11-10T19:31:40,move,1,gemma3:1b,,,69,[F0 E0],,,,,,
20251110_192917,2025-11-10T19:31:40,move,0,mistral:7b,,,70,[D2 C2],,,,,,
20251110_192917,2025-11-10T19:31:44,move,1,gemma3:1b,,,71,[H9 I9],,,,,,
20251110_192917,2025-11-10T19:31:44,move,0,mistral:7b,,,72,[C2 D2],,,,,,
20251110_192917,2025-11-10T19:31:48,move,1,gemma3:1b,,,73,[G8 G9],,,,,,
20251110_192917,2025-11-10T19:31:48,move,0,mistral:7b,,,74,[D3 C3],,,,,,
20251110_192917,2025-11-10T19:31:52,move,1,gemma3:1b,,,75,[E0 F0],,,,,,
20251110_192917,2025-11-10T19:31:53,move,0,mistral:7b,,,76,[C3 D3],,,,,,
20251110_192917,2025-11-10T19:31:57,move,1,gemma3:1b,,,77,[F4 F5],,,,,,
20251110_192917,2025-11-10T19:31:57,move,0,mistral:7b,,,78,[D2 C2],,,,,,
20251110_192917,2025-11-10T19:31:58,move,1,gemma3:1b,,,79,[F0 G0],,,,,,
20251110_192917,2025-11-10T19:31:58,move,0,mistral:7b,,,80,[C2 D2],,,,,,
20251110_192917,2025-11-10T19:32:02,move,1,gemma3:1b,,,81,[G7 G8],,,,,,
20251110_192917,2025-11-10T19:32:02,move,0,mistral:7b,,,82,[D1 E1],,,,,,
20251110_192917,2025-11-10T19:32:06,move,1,gemma3:1b,,,83,[F5 E5],,,,,,
20251110_192917,2025-11-10T19:32:07,move,0,mistral:7b,,,84,[E1 D1],,,,,,
20251110_192917,2025-11-10T19:32:11,move,1,gemma3:1b,,,85,[H1 G1],,,,,,
20251110_192917,2025-11-10T19:32:11,move,0,mistral:7b,,,86,[D2 C2],,,,,,
20251110_192917,2025-11-10T19:32:15,move,1,gemma3:1b,,,87,[G5 G6],,,,,,
20251110_192917,2025-11-10T19:32:16,move,0,mistral:7b,,,88,[D1 E1],,,,,,
20251110_192917,2025-11-10T19:32:20,move,1,gemma3:1b,,,89,[H8 H9],,,,,,
20251110_192917,2025-11-10T19:32:20,move,0,mistral:7b,,,90,[C2 D2],,,,,,
20251110_192917,2025-11-10T19:32:24,move,1,gemma3:1b,,,91,[G8 D8],,,,,,
20251110_192917,2025-11-10T19:32:24,move,0,mistral:7b,,,92,[D0 E0],,,,,,
20251110_192917,2025-11-10T19:32:28,move,1,gemma3:1b,,,93,[G1 F1],,,,,,
20251110_192917,2025-11-10T19:32:29,move,0,mistral:7b,,,94,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:32:32,move,1,gemma3:1b,,,95,[F1 E1],,,,,,
20251110_192917,2025-11-10T19:32:33,move,0,mistral:7b,,,96,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:32:34,move,1,gemma3:1b,,,97,[G0 F0],,,,,,
20251110_192917,2025-11-10T19:32:35,move,0,mistral:7b,,,98,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:32:35,move,1,gemma3:1b,,,99,[F0 G0],,,,,,
20251110_192917,2025-11-10T19:32:43,move,0,mistral:7b,,,100,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:32:47,move,1,gemma3:1b,,,101,[G0 F0],,,,,,
20251110_192917,2025-11-10T19:32:47,move,0,mistral:7b,,,102,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:32:48,move,1,gemma3:1b,,,103,[F0 G0],,,,,,
20251110_192917,2025-11-10T19:32:48,move,0,mistral:7b,,,104,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:32:52,move,1,gemma3:1b,,,105,[G0 F0],,,,,,
20251110_192917,2025-11-10T19:32:52,move,0,mistral:7b,,,106,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:32:54,move,1,gemma3:1b,,,107,[F0 G0],,,,,,
20251110_192917,2025-11-10T19:32:59,move,0,mistral:7b,,,108,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:33:00,move,1,gemma3:1b,,,109,[G0 F0],,,,,,
20251110_192917,2025-11-10T19:33:00,move,0,mistral:7b,,,110,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:33:03,move,1,gemma3:1b,,,111,[F0 G0],,,,,,
20251110_192917,2025-11-10T19:33:09,move,0,mistral:7b,,,112,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:33:12,move,1,gemma3:1b,,,113,[G0 F0],,,,,,
20251110_192917,2025-11-10T19:33:13,move,0,mistral:7b,,,114,[E1 D1],,,,,,
20251110_192917,2025-11-10T19:33:13,move,1,gemma3:1b,,,115,[F0 G0],,,,,,
20251110_192917,2025-11-10T19:33:14,move,0,mistral:7b,,,116,[C1 C2],,,,,,
20251110_192917,2025-11-10T19:33:14,move,1,gemma3:1b,,,117,[G0 F0],,,,,,
20251110_192917,2025-11-10T19:33:14,move,0,mistral:7b,,,118,[C0 D0],,,,,,
20251110_192917,2025-11-10T19:33:15,move,1,gemma3:1b,,,119,[F0 G0],,,,,,
20251110_192917,2025-11-10T19:33:15,move,0,mistral:7b,,,120,[C2 C3],,,,,,
20251110_192917,2025-11-10T19:33:19,move,1,gemma3:1b,,,121,[H5 G5],,,,,,
20251110_192917,2025-11-10T19:33:20,move,0,mistral:7b,,,122,[D1 E1],,,,,,
20251110_192917,2025-11-10T19:33:23,move,1,gemma3:1b,,,123,[G0 F0],,,,,,
20251110_192917,2025-11-10T19:33:24,move,0,mistral:7b,,,124,[D4 C4],,,,,,
20251110_192917,2025-11-10T19:33:24,move,1,gemma3:1b,,,125,[F0 G0],,,,,,
20251110_192917,2025-11-10T19:33:34,move,0,mistral:7b,,,126,[E4 F4],,,,,,
20251110_192917,2025-11-10T19:33:40,move,1,gemma3:1b,,,127,[H4 H5],,,,,,
20251110_192917,2025-11-10T19:33:43,move,0,mistral:7b,,,128,[E1 D1],,,,,,
20251110_192917,2025-11-10T19:33:44,move,1,gemma3:1b,,,129,[G0 F0],,,,,,
20251110_192917,2025-11-10T19:33:44,move,0,mistral:7b,,,130,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:33:44,move,1,gemma3:1b,,,131,[F0 G0],,,,,,
20251110_192917,2025-11-10T19:33:45,move,0,mistral:7b,,,132,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:33:46,move,1,gemma3:1b,,,133,[G0 F0],,,,,,
20251110_192917,2025-11-10T19:33:47,move,0,mistral:7b,,,134,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:33:51,move,1,gemma3:1b,,,135,[G6 H6],,,,,,
20251110_192917,2025-11-10T19:33:51,move,0,mistral:7b,,,136,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:33:55,move,1,gemma3:1b,,,137,[G4 H4],,,,,,
20251110_192917,2025-11-10T19:33:55,move,0,mistral:7b,,,138,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:33:57,move,1,gemma3:1b,,,139,[F0 G0],,,,,,
20251110_192917,2025-11-10T19:33:57,move,0,mistral:7b,,,140,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:34:01,move,1,gemma3:1b,,,141,[H6 G6],,,,,,
20251110_192917,2025-11-10T19:34:02,move,0,mistral:7b,,,142,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:34:06,move,1,gemma3:1b,,,143,[G0 F0],,,,,,
20251110_192917,2025-11-10T19:34:06,move,0,mistral:7b,,,144,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:34:07,move,1,gemma3:1b,,,145,[F0 G0],,,,,,
20251110_192917,2025-11-10T19:34:08,move,0,mistral:7b,,,146,[C4 D4],,,,,,
20251110_192917,2025-11-10T19:34:12,move,1,gemma3:1b,,,147,[G6 G7],,,,,,
20251110_192917,2025-11-10T19:34:12,move,0,mistral:7b,,,148,[D1 E1],,,,,,
20251110_192917,2025-11-10T19:34:16,move,1,gemma3:1b,,,149,[H5 H6],,,,,,
20251110_192917,2025-11-10T19:34:17,move,0,mistral:7b,,,150,[C3 C2],,,,,,
20251110_192917,2025-11-10T19:34:21,move,1,gemma3:1b,,,151,[G9 F9],,,,,,
20251110_192917,2025-11-10T19:34:21,move,0,mistral:7b,,,152,[C2 C1],,,,,,
20251110_192917,2025-11-10T19:34:25,move,1,gemma3:1b,,,153,[G7 G8],,,,,,
20251110_192917,2025-11-10T19:34:25,move,0,mistral:7b,,,154,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:34:29,move,1,gemma3:1b,,,155,[H6 G6],,,,,,
20251110_192917,2025-11-10T19:34:30,move,0,mistral:7b,,,156,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:34:34,move,1,gemma3:1b,,,157,[G8 F8],,,,,,
20251110_192917,2025-11-10T19:34:34,move,0,mistral:7b,,,158,[E1 D1],,,,,,
20251110_192917,2025-11-10T19:34:36,move,1,gemma3:1b,,,159,[F8 D8],,,,,,
20251110_192917,2025-11-10T19:34:36,move,0,mistral:7b,,,160,[C1 C0],,,,,,
20251110_192917,2025-11-10T19:34:40,move,1,gemma3:1b,,,161,[H0 H1],,,,,,
20251110_192917,2025-11-10T19:34:41,move,0,mistral:7b,,,162,[D1 E1],,,,,,
20251110_192917,2025-11-10T19:34:45,move,1,gemma3:1b,,,163,[H4 H5],,,,,,
20251110_192917,2025-11-10T19:34:48,move,0,mistral:7b,,,164,[D2 C2],,,,,,
20251110_192917,2025-11-10T19:34:52,move,1,gemma3:1b,,,165,[G5 F5],,,,,,
20251110_192917,2025-11-10T19:34:52,move,0,mistral:7b,,,166,[C2 D2],,,,,,
20251110_192917,2025-11-10T19:34:56,move,1,gemma3:1b,,,167,[F9 E9],,,,,,
20251110_192917,2025-11-10T19:34:56,move,0,mistral:7b,,,168,[E1 D1],,,,,,
20251110_192917,2025-11-10T19:35:00,move,1,gemma3:1b,,,169,[G6 G5],,,,,,
20251110_192917,2025-11-10T19:35:00,move,0,mistral:7b,,,170,[E5 E4],,,,,,
20251110_192917,2025-11-10T19:35:04,move,1,gemma3:1b,,,171,[F5 F4],,,,,,
20251110_192917,2025-11-10T19:35:05,move,0,mistral:7b,,,172,[E4 E5],,,,,,
20251110_192917,2025-11-10T19:35:09,move,1,gemma3:1b,,,173,[E9 D9],,,,,,
20251110_192917,2025-11-10T19:35:09,move,0,mistral:7b,,,174,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:35:13,move,1,gemma3:1b,,,175,[G5 G6],,,,,,
20251110_192917,2025-11-10T19:35:14,move,0,mistral:7b,,,176,[D2 C2],,,,,,
20251110_192917,2025-11-10T19:35:18,move,1,gemma3:1b,,,177,[H1 E1],,,,,,
20251110_192917,2025-11-10T19:35:18,move,0,mistral:7b,,,178,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:35:22,move,1,gemma3:1b,,,179,[H3 H4],,,,,,
20251110_192917,2025-11-10T19:35:22,move,0,mistral:7b,,,180,[C2 D2],,,,,,
20251110_192917,2025-11-10T19:35:26,move,1,gemma3:1b,,,181,[G2 G3],,,,,,
20251110_192917,2025-11-10T19:35:27,move,0,mistral:7b,,,182,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:35:31,move,1,gemma3:1b,,,183,[F4 E4],,,,,,
20251110_192917,2025-11-10T19:35:31,move,0,mistral:7b,,,184,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:35:35,move,1,gemma3:1b,,,185,[E1 F1],,,,,,
20251110_192917,2025-11-10T19:35:35,move,0,mistral:7b,,,186,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:35:39,move,1,gemma3:1b,,,187,[F1 C1],,,,,,
20251110_192917,2025-11-10T19:35:40,move,0,mistral:7b,,,188,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:35:44,move,1,gemma3:1b,,,189,[G0 G1],,,,,,
20251110_192917,2025-11-10T19:35:44,move,0,mistral:7b,,,190,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:35:48,move,1,gemma3:1b,,,191,[G6 G5],,,,,,
20251110_192917,2025-11-10T19:35:48,move,0,mistral:7b,,,192,[D2 D1],,,,,,
20251110_192917,2025-11-10T19:35:52,move,1,gemma3:1b,,,193,[E4 D4],,,,,,
20251110_192917,2025-11-10T19:35:53,move,0,mistral:7b,,,194,[D1 D2],,,,,,
20251110_192917,2025-11-10T19:35:57,move,1,gemma3:1b,,,195,[G5 F5],,,,,,
20251110_192917,2025-11-10T19:35:57,move,0,mistral:7b,,,196,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:36:01,move,1,gemma3:1b,,,197,[G3 G4],,,,,,
20251110_192917,2025-11-10T19:36:01,move,0,mistral:7b,,,198,[E5 E4],,,,,,
20251110_192917,2025-11-10T19:36:05,move,1,gemma3:1b,,,199,[F5 F4],,,,,,
20251110_192917,2025-11-10T19:36:06,move,0,mistral:7b,,,200,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:36:10,move,1,gemma3:1b,,,201,[D4 C4],,,,,,
20251110_192917,2025-11-10T19:36:10,move,0,mistral:7b,,,202,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:36:14,move,1,gemma3:1b,,,203,[C4 C5],,,,,,
20251110_192917,2025-11-10T19:36:15,move,0,mistral:7b,,,204,[D1 C1],,,,,,
20251110_192917,2025-11-10T19:36:18,move,1,gemma3:1b,,,205,[C5 B5],,,,,,
20251110_192917,2025-11-10T19:36:19,move,0,mistral:7b,,,206,[C1 D1],,,,,,
20251110_192917,2025-11-10T19:36:23,move,1,gemma3:1b,,,207,[H7 G7],,,,,,
20251110_192917,2025-11-10T19:36:23,move,0,mistral:7b,,,208,[E4 D4],,,,,,
20251110_192917,2025-11-10T19:36:27,move,1,gemma3:1b,,,209,[B5 B4],,,,,,
20251110_192917,2025-11-10T19:36:27,move,0,mistral:7b,,,210,[B3 C3],,,,,,
20251110_192917,2025-11-10T19:36:31,move,1,gemma3:1b,,,211,[H4 H3],,,,,,
20251110_192917,2025-11-10T19:36:32,move,0,mistral:7b,,,212,[C3 C4],,,,,,
